11 
100
30 0.25 15.25 
1.110e+03 	5.7802e-14 	 -5.7374e-20 	 4.7509e-20 	2.6952e-15 	 -6.0857e-21 	 5.6915e-22 	6.6363e-16 	 -2.3839e-21 	 -5.1218e-22 	2.8668e-16 	 -5.2853e-24 	 6.2493e-24 	1.1615e-16 	   0 	   0 	5.9533e-18 	   0 	   0 	8.5595e-18 	   0 	   0 	1.0667e-17 	   0 	   0 	6.6895e-21 	   0 	   0 	2.4843e-19 	   0 	   0 	6.8181e-19 	   0 	   0 	  0 	   0 	   0 	4.3228e-23 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	1.8571e-24 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	1.1873e-35 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	1.1082e-24 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
1.330e+03 	5.1057e-14 	 3.5636e-19 	 7.8083e-19 	6.6538e-15 	 -2.9073e-17 	 1.4399e-17 	2.4824e-15 	 9.1529e-21 	 -5.1885e-22 	9.8699e-16 	 3.3556e-22 	 -9.4436e-22 	5.2595e-16 	 -1.3102e-25 	 -8.6041e-25 	2.4141e-16 	   0 	   0 	6.3057e-17 	   0 	   0 	3.23e-17 	   0 	   0 	3.7138e-17 	   0 	   0 	1.9056e-17 	   0 	   0 	1.4171e-17 	   0 	   0 	5.6298e-18 	   0 	   0 	4.1452e-18 	   0 	   0 	1.0264e-20 	   0 	   0 	7.967e-22 	   0 	   0 	3.8846e-18 	   0 	   0 	8.6971e-23 	   0 	   0 	4.3954e-22 	   0 	   0 	1.858e-19 	   0 	   0 	3.4144e-25 	   0 	   0 	  0 	   0 	   0 	1.6932e-26 	   0 	   0 	1.4693e-23 	   0 	   0 	  0 	   0 	   0 	3.097e-21 	   0 	   0 	2.9989e-23 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	  0 	   0 	   0 	
1.550e+03 	4.9584e-14 	 -5.7021e-19 	 -4.677e-19 	1.4227e-14 	 -8.111e-21 	 -2.64e-21 	7.5128e-15 	 1.3899e-20 	 4.0277e-21 	4.0617e-15 	 -2.1155e-21 	 2.0699e-21 	1.9287e-15 	 3.3739e-22 	 -8.4565e-22 	1.1643e-15 	 -1.5964e-25 	 1.2651e-24 	4.3385e-16 	 1.5933e-23 	 9.3706e-24 	2.4299e-16 	 6.7604e-23 	 -6.3855e-23 	1.2155e-16 	   0 	   0 	8.6284e-17 	   0 	   0 	6.4549e-17 	   0 	   0 	2.0515e-17 	   0 	   0 	1.9701e-17 	   0 	   0 	5.0706e-18 	   0 	   0 	2.0524e-18 	   0 	   0 	7.2341e-18 	   0 	   0 	5.347e-18 	   0 	   0 	3.3606e-18 	   0 	   0 	2.0225e-18 	   0 	   0 	5.3479e-20 	   0 	   0 	2.2841e-18 	   0 	   0 	1.0167e-20 	   0 	   0 	1.912e-21 	   0 	   0 	2.4193e-22 	   0 	   0 	7.1005e-23 	   0 	   0 	2.4718e-22 	   0 	   0 	1.4224e-23 	   0 	   0 	1.3089e-18 	   0 	   0 	2.4433e-44 	   0 	   0 	  0 	   0 	   0 	
1.770e+03 	4.8343e-14 	 1.1356e-17 	 9.9263e-18 	2.4573e-14 	 -1.6991e-20 	 3.8917e-19 	1.4625e-14 	 -3.0588e-21 	 2.5699e-21 	7.8328e-15 	 2.7739e-21 	 -5.4291e-21 	4.9847e-15 	 -2.3525e-20 	 -5.7942e-20 	2.8311e-15 	 9.4764e-22 	 -8.2524e-22 	1.6588e-15 	 1.0081e-21 	 8.6879e-22 	1.0462e-15 	 7.6585e-24 	 3.023e-22 	6.3575e-16 	 1.6596e-22 	 -1.8225e-22 	3.552e-16 	   0 	   0 	2.0305e-16 	 1.4888e-23 	 2.823e-23 	1.6926e-16 	   0 	   0 	1.3287e-16 	   0 	   0 	1.0048e-16 	   0 	   0 	5.5167e-17 	 -1.1458e-22 	 1.9673e-23 	3.948e-17 	   0 	   0 	1.5044e-17 	   0 	   0 	3.1704e-17 	   0 	   0 	1.3155e-17 	   0 	   0 	1.1324e-17 	   0 	   0 	6.6923e-18 	   0 	   0 	8.9905e-18 	   0 	   0 	4.8162e-18 	   0 	   0 	2.8125e-18 	   0 	   0 	5.7629e-18 	   0 	   0 	5.3181e-18 	   0 	   0 	7.6252e-22 	   0 	   0 	1.6421e-18 	   0 	   0 	2.2454e-18 	   0 	   0 	7.487e-20 	   0 	   0 	
1.990e+03 	5.1205e-14 	 -4.5159e-19 	 -1.3775e-18 	3.3415e-14 	 5.5401e-21 	 -4.5245e-20 	2.3049e-14 	 2.6877e-18 	 4.9832e-18 	1.433e-14 	 -4.8996e-21 	 7.0843e-22 	9.5342e-15 	 8.9014e-23 	 1.3483e-22 	5.6604e-15 	 -7.9857e-23 	 -2.9464e-21 	3.9784e-15 	 1.0945e-22 	 8.337e-23 	2.3716e-15 	 1.3884e-22 	 2.5534e-23 	1.6084e-15 	 1.3407e-19 	 8.6214e-20 	1.1023e-15 	 -1.0111e-22 	 -6.4415e-23 	9.0332e-16 	 1.8805e-22 	 -1.3502e-22 	4.894e-16 	 1.0493e-22 	 -6.392e-23 	3.1067e-16 	 -3.4349e-24 	 1.2324e-23 	2.2715e-16 	 2.3549e-23 	 3.2534e-23 	2.25e-16 	   0 	   0 	1.5532e-16 	 -8.7018e-23 	 -5.966e-23 	8.6702e-17 	   0 	   0 	7.945e-17 	   0 	   0 	6.1632e-17 	   0 	   0 	4.7154e-17 	   0 	   0 	2.8898e-17 	   0 	   0 	4.6628e-17 	   0 	   0 	2.0454e-17 	   0 	   0 	1.8006e-17 	   0 	   0 	2.6327e-17 	   0 	   0 	8.3075e-18 	   0 	   0 	9.1901e-18 	   0 	   0 	6.6722e-18 	   0 	   0 	1.6894e-18 	   0 	   0 	1.3137e-18 	   0 	   0 	
2.210e+03 	5.1179e-14 	 2.8054e-18 	 -4.974e-18 	4.2121e-14 	 -3.0062e-19 	 -5.5734e-20 	3.2504e-14 	 -6.0092e-20 	 5.0492e-21 	2.209e-14 	 -2.7547e-20 	 -2.7753e-21 	1.5366e-14 	 -3.3899e-21 	 8.0722e-21 	1.0598e-14 	 2.5966e-21 	 5.2857e-21 	6.6139e-15 	 2.6e-21 	 -6.8288e-21 	4.358e-15 	 9.8292e-22 	 -1.9099e-22 	3.485e-15 	 2.3035e-22 	 2.8058e-23 	2.5641e-15 	 8.8344e-22 	 -3.9351e-22 	1.5946e-15 	 2.9997e-22 	 -3.1031e-22 	1.3407e-15 	 4.8407e-25 	 -2.9314e-22 	9.5794e-16 	 -1.9718e-23 	 5.1279e-24 	6.1967e-16 	   0 	   0 	5.1793e-16 	 -1.6289e-24 	 -7.6579e-24 	4.123e-16 	   0 	   0 	3.6428e-16 	 -1.8026e-24 	 2.5667e-24 	2.1499e-16 	   0 	   0 	1.9188e-16 	   0 	   0 	1.7409e-16 	   0 	   0 	1.2783e-16 	   0 	   0 	1.0526e-16 	   0 	   0 	7.2617e-17 	   0 	   0 	6.1591e-17 	   0 	   0 	4.2121e-17 	   0 	   0 	3.2082e-17 	   0 	   0 	4.0512e-17 	   0 	   0 	2.6239e-17 	   0 	   0 	1.3474e-17 	   0 	   0 	1.3234e-17 	   0 	   0 	
2.430e+03 	5.2201e-14 	 3.8876e-19 	 -5.3291e-18 	4.8435e-14 	 5.2133e-19 	 3.4579e-19 	3.9602e-14 	 1.1162e-18 	 -1.4729e-18 	3.0234e-14 	 6.3634e-20 	 -1.1016e-19 	2.1261e-14 	 -4.6914e-21 	 9.1363e-22 	1.6327e-14 	 2.9587e-19 	 -1.9596e-19 	1.0599e-14 	 3.7474e-20 	 1.0165e-19 	8.4911e-15 	 -8.3398e-22 	 -2.2464e-21 	5.8297e-15 	 1.5782e-21 	 -3.5735e-22 	4.1827e-15 	 3.6229e-20 	 7.213e-20 	3.1506e-15 	 -4.2545e-22 	 7.0344e-22 	2.6402e-15 	 -1.5593e-22 	 1.5249e-22 	2.0525e-15 	 5.3686e-22 	 1.7768e-21 	1.5274e-15 	 -1.2598e-23 	 8.1372e-23 	1.2111e-15 	 1.4422e-22 	 9.8542e-23 	8.834e-16 	 -7.7392e-24 	 -1.3844e-24 	7.4414e-16 	   0 	   0 	5.9004e-16 	   0 	   0 	4.3441e-16 	 -2.8161e-25 	 3.6557e-27 	3.8356e-16 	   0 	   0 	2.6158e-16 	   0 	   0 	2.2963e-16 	   0 	   0 	1.92e-16 	   0 	   0 	1.7868e-16 	   0 	   0 	1.6089e-16 	   0 	   0 	1.1908e-16 	   0 	   0 	8.6003e-17 	   0 	   0 	7.5059e-17 	   0 	   0 	6.4608e-17 	   0 	   0 	3.7714e-17 	   0 	   0 	
2.650e+03 	4.9964e-14 	 -2.3468e-18 	 -1.5067e-18 	5.0967e-14 	 -7.3828e-19 	 6.363e-19 	4.9267e-14 	 -7.5188e-19 	 -6.1115e-18 	3.8939e-14 	 4.5134e-19 	 3.0026e-19 	2.9202e-14 	 1.9024e-18 	 8.4468e-19 	2.2139e-14 	 1.0408e-21 	 3.6811e-22 	1.62e-14 	 5.2497e-20 	 1.6627e-19 	1.2332e-14 	 -4.0997e-22 	 -1.1785e-21 	8.9903e-15 	 6.8393e-20 	 3.2425e-20 	6.8247e-15 	 -1.297e-18 	 -3.1978e-19 	5.7196e-15 	 2.2724e-21 	 9.7353e-22 	4.363e-15 	 -4.5904e-23 	 -1.1168e-22 	3.6069e-15 	 -1.9635e-22 	 9.4707e-23 	2.6641e-15 	 9.0272e-22 	 -8.9711e-22 	2.1203e-15 	 1.2823e-22 	 4.1184e-23 	1.8438e-15 	 -5.2365e-24 	 1.0603e-23 	1.4047e-15 	 6.9248e-23 	 1.5204e-23 	1.1398e-15 	 -7.4875e-24 	 2.0131e-23 	9.7483e-16 	 -2.9138e-23 	 1.6793e-23 	8.2228e-16 	 5.1755e-23 	 4.7608e-23 	6.896e-16 	 -3.3106e-24 	 -2.7495e-24 	5.3884e-16 	   0 	   0 	4.5867e-16 	   0 	   0 	3.9375e-16 	   0 	   0 	3.1596e-16 	   0 	   0 	2.8587e-16 	 -3.6672e-25 	 -6.9434e-25 	2.4145e-16 	   0 	   0 	2.1077e-16 	   0 	   0 	1.5096e-16 	   0 	   0 	1.2133e-16 	   0 	   0 	
2.870e+03 	4.5463e-14 	 1.5153e-17 	 -5.8022e-18 	5.3938e-14 	 -1.5269e-18 	 2.6332e-18 	5.6181e-14 	 -1.128e-19 	 7.0969e-19 	4.7342e-14 	 -1.2852e-18 	 3.1841e-18 	3.7361e-14 	 4.9907e-18 	 -4.8054e-18 	2.9402e-14 	 8.3882e-19 	 8.8057e-19 	2.2681e-14 	 -8.1136e-22 	 2.6589e-21 	1.7357e-14 	 -1.2871e-20 	 -1.5016e-20 	1.3673e-14 	 6.2005e-21 	 -4.3732e-20 	1.0999e-14 	 -1.8962e-22 	 1.1483e-21 	8.3278e-15 	 -2.3336e-20 	 8.245e-20 	6.6472e-15 	 6.4138e-21 	 -4.3134e-20 	5.3745e-15 	 -1.805e-21 	 -2.3764e-22 	4.401e-15 	 -4.7552e-20 	 1.8759e-21 	3.7734e-15 	 4.0578e-23 	 -1.808e-22 	2.9617e-15 	 -1.3635e-22 	 -4.3794e-23 	2.4777e-15 	 1.4839e-22 	 2.7916e-23 	2.1308e-15 	 -7.427e-23 	 -3.7207e-23 	1.7251e-15 	 -4.4641e-23 	 1.3911e-22 	1.5003e-15 	 -1.3039e-24 	 -7.4599e-25 	1.1837e-15 	 -4.2223e-26 	 -1.0252e-26 	1.0302e-15 	 -9.3373e-25 	 4.3036e-24 	9.0686e-16 	 -2.4134e-24 	 -5.8058e-24 	7.4207e-16 	 -1.3141e-20 	 8.2847e-20 	6.6577e-16 	   0 	   0 	5.6667e-16 	   0 	   0 	4.5784e-16 	 1.9602e-24 	 -2.3847e-24 	3.8332e-16 	 -6.1225e-23 	 2.2426e-23 	3.4696e-16 	   0 	   0 	2.9467e-16 	   0 	   0 	
3.090e+03 	4.2861e-14 	 1.5365e-17 	 4.461e-18 	5.6805e-14 	 5.0968e-18 	 1.7199e-17 	6.0904e-14 	 -3.5866e-19 	 3.4084e-18 	5.2486e-14 	 7.4915e-19 	 1.4775e-18 	4.4031e-14 	 -3.1576e-20 	 -2.9192e-21 	3.6053e-14 	 2.094e-19 	 -1.2165e-19 	2.8458e-14 	 3.0612e-19 	 2.5788e-19 	2.2744e-14 	 -2.3804e-20 	 3.2253e-20 	1.8513e-14 	 -9.0336e-22 	 -1.4073e-21 	1.4849e-14 	 -1.0693e-21 	 2.6231e-21 	1.1499e-14 	 2.4274e-20 	 3.6308e-20 	9.2682e-15 	 -7.2388e-19 	 5.5581e-19 	7.946e-15 	 -7.2082e-20 	 4.7829e-20 	6.8408e-15 	 -1.7841e-19 	 6.1577e-19 	5.3514e-15 	 7.2544e-19 	 3.9982e-19 	4.6492e-15 	 1.685e-19 	 4.1739e-19 	3.7967e-15 	 -2.6125e-20 	 1.1001e-20 	3.2391e-15 	 5.9443e-23 	 -7.8961e-23 	2.6769e-15 	 1.8004e-22 	 6.1309e-23 	2.2707e-15 	 2.0046e-24 	 -3.8532e-24 	1.9725e-15 	 1.8413e-23 	 8.7046e-23 	1.7359e-15 	 1.4817e-22 	 2.0825e-23 	1.5733e-15 	 -3.2789e-23 	 -1.7391e-23 	1.2329e-15 	 1.0392e-22 	 4.7428e-23 	1.2456e-15 	 4.4597e-23 	 -2.3425e-23 	9.4242e-16 	 1.5757e-23 	 -1.4938e-23 	8.8269e-16 	 2.2816e-26 	 -2.199e-26 	7.2053e-16 	   0 	   0 	5.996e-16 	 -1.4455e-28 	 -9.0549e-27 	4.9754e-16 	   0 	   0 	
